v40638	4/9	43.42	Microviridae
v40639	14/102	40.02	Herelleviridae
v40641	6/6	89.97	Microviridae
v40644	5/22	33.04	Guelinviridae
v40646	4/8	45.83	Microviridae
v40647	10/179	42.56	Suoliviridae
v40652	34/109	41.61	Steigviridae
v40656	40/42	89.81	Peduoviridae
v40658	10/30	44.01	Aliceevansviridae
v40662	13/141	39.28	Suoliviridae
v40664	2/10	30.45	Salasmaviridae
v40668	10/62	40.37	Aliceevansviridae
v40669	7/10	87.87	Microviridae
v40671	7/10	89.30	Microviridae
v40674	3/12	30.20	Guelinviridae
v40689	42/43	94.19	Peduoviridae
v40691	6/29	42.33	Drexlerviridae
v40700	6/6	72.43	Microviridae
v40701	5/8	45.94	Microviridae
v40702	9/32	46.18	Aliceevansviridae
v40709	7/11	81.26	Microviridae
v40710	16/27	58.02	Guelinviridae
v40713	4/12	37.67	Aliceevansviridae
v40714	6/9	52.50	Microviridae
v40715	8/9	87.46	Microviridae
v40723	4/16	33.73	Guelinviridae
v40724	23/61	53.00	Aliceevansviridae
v40739	16/171	41.93	Herelleviridae
v40741	12/121	35.64	Herelleviridae
v40742	2/5	30.15	Microviridae
v40745	40/41	81.24	Aliceevansviridae
v40748	15/25	59.29	Guelinviridae
v40753	39/67	61.87	Autographiviridae
v40754	12/56	52.75	Autographiviridae
v40755	24/182	39.18	Herelleviridae
v40767	4/15	30.88	Guelinviridae
v40769	5/20	32.80	Guelinviridae
v40776	7/8	94.31	Microviridae
v40784	5/5	81.26	Microviridae
v40786	4/17	31.05	Guelinviridae
v40794	42/47	80.57	Aliceevansviridae
v40796	6/8	43.80	Microviridae
v40802	12/51	47.17	Aliceevansviridae
v40810	7/9	83.77	Microviridae
v40811	11/89	53.71	Drexlerviridae
v40814	12/78	43.57	Aliceevansviridae
v40818	7/8	91.10	Microviridae
v40822	93/100	75.56	Suoliviridae
v40829	5/9	50.30	Microviridae
v40847	17/205	41.03	Herelleviridae
v40851	3/7	37.07	Microviridae
v40853	9/9	82.50	Microviridae
v40858	17/142	39.89	Herelleviridae
v40859	5/21	33.24	Salasmaviridae
v40861	3/8	38.33	Microviridae
v40862	16/231	41.98	Herelleviridae
v40865	12/52	44.83	Aliceevansviridae
v40875	6/8	56.68	Microviridae
v40877	7/7	80.39	Microviridae
v40881	15/108	40.14	Aliceevansviridae
v40886	33/47	93.54	Peduoviridae
v40898	8/39	38.15	Aliceevansviridae
v40909	5/6	66.36	Microviridae
v40915	10/51	45.15	Aliceevansviridae
v40922	12/132	41.03	Herelleviridae
v40923	80/83	95.52	Casjensviridae
v40924	7/7	67.60	Microviridae
v40932	12/212	45.17	Herelleviridae
v40938	22/24	75.96	Aliceevansviridae
v40941	7/10	83.33	Microviridae
v40943	35/39	95.96	Peduoviridae
v40956	60/60	93.33	Suoliviridae
v40959	12/67	45.71	Herelleviridae
v40965	7/7	83.80	Microviridae
v40979	6/10	82.00	Microviridae
v40982	8/33	44.46	Aliceevansviridae
v40990	84/115	56.36	Steigviridae
v40991	4/20	32.30	Salasmaviridae
v40999	9/44	39.99	Aliceevansviridae
v41000	56/57	95.57	Autographiviridae
v41003	37/57	61.07	Aliceevansviridae
v41008	26/211	46.96	Steigviridae
v41013	6/8	77.23	Microviridae
v41014	7/9	84.40	Microviridae
v41022	4/8	46.30	Microviridae
v41026	11/133	47.44	Herelleviridae
v41029	5/23	33.62	Salasmaviridae
v41030	5/24	33.04	Salasmaviridae
v41031	12/45	35.75	Winoviridae
v41037	18/199	42.29	Herelleviridae
v41038	4/8	43.83	Microviridae
v41042	8/10	67.47	Microviridae
v41044	7/9	83.76	Microviridae
v41045	39/42	78.92	Aliceevansviridae
v41047	15/44	56.26	Aliceevansviridae
v41051	24/273	38.87	Herelleviridae
v41055	20/321	37.93	Herelleviridae
v41064	7/9	84.20	Microviridae
v41074	46/49	87.59	Aliceevansviridae
v41076	15/152	36.51	Herelleviridae
v41079	23/211	39.52	Herelleviridae
v41083	14/196	41.50	Steigviridae
v41085	7/35	41.03	Aliceevansviridae
v41086	10/177	32.30	Herelleviridae
v41089	6/28	41.90	Aliceevansviridae
v41092	5/22	35.68	Salasmaviridae
v41094	7/29	34.03	Salasmaviridae
v41102	6/10	64.07	Microviridae
v41116	13/98	42.05	Aliceevansviridae
v41118	29/365	38.18	Herelleviridae
v41125	7/7	85.04	Microviridae
v41133	11/102	31.92	Herelleviridae
v41137	5/17	34.16	Guelinviridae
v41149	11/141	38.80	Herelleviridae
v41151	102/111	90.78	Steigviridae
v41152	11/129	46.07	Aliceevansviridae
v41161	6/7	52.80	Microviridae
v41165	37/120	52.07	Grimontviridae
v41170	10/10	60.28	Microviridae
v41174	7/9	87.43	Microviridae
v41181	11/174	41.02	Herelleviridae
v41182	12/99	34.88	Herelleviridae
v41184	2/10	42.75	Aliceevansviridae
v41187	9/32	38.62	Winoviridae
v41190	51/56	78.76	Aliceevansviridae
v41192	10/142	38.22	Herelleviridae
v41196	17/210	36.18	Herelleviridae
v41202	13/200	42.64	Suoliviridae
v41203	6/29	32.40	Aliceevansviridae
v41205	18/220	39.42	Herelleviridae
v41209	24/295	39.39	Herelleviridae
v41215	7/9	82.33	Microviridae
v41219	15/155	45.87	Herelleviridae
v41230	8/11	88.31	Microviridae
v41253	6/8	72.83	Microviridae
v41254	16/22	94.28	Peduoviridae
v41263	13/82	42.42	Aliceevansviridae
v41267	111/118	85.56	Steigviridae
v41270	23/58	55.69	Aliceevansviridae
v41273	14/113	43.39	Herelleviridae
v41274	4/19	33.33	Salasmaviridae
v41278	10/109	43.24	Herelleviridae
v41284	31/54	50.08	Peduoviridae
v41287	6/27	38.77	Aliceevansviridae
v41301	14/108	44.94	Aliceevansviridae
v41303	7/7	75.61	Microviridae
v41305	6/15	41.98	Guelinviridae
v41309	10/146	38.77	Aliceevansviridae
v41313	8/35	37.91	Aliceevansviridae
v41314	4/14	34.75	Guelinviridae
v41319	10/93	40.68	Aliceevansviridae
v41332	4/9	46.52	Microviridae
v41339	5/24	32.68	Guelinviridae
v41340	5/23	32.74	Salasmaviridae
v41341	12/206	38.48	Suoliviridae
v41346	14/214	39.76	Herelleviridae
v41349	7/22	34.66	Guelinviridae
v41353	7/18	32.73	Guelinviridae
v41359	14/155	41.84	Herelleviridae
v41368	12/25	55.57	Rountreeviridae
v41369	12/43	53.27	Aliceevansviridae
v41373	10/73	46.35	Aliceevansviridae
v41377	11/126	32.09	Herelleviridae
v41386	19/19	79.43	Aliceevansviridae
v41392	7/20	35.24	Salasmaviridae
v41393	154/154	98.92	Demerecviridae
v41395	5/5	52.24	Microviridae
v41396	50/60	77.07	Aliceevansviridae
v41398	27/305	39.00	Herelleviridae
v41401	7/9	85.21	Microviridae
v41402	13/52	49.18	Aliceevansviridae
v41404	74/101	65.96	Suoliviridae
v41414	7/8	94.83	Microviridae
v41419	27/179	39.45	Herelleviridae
v41421	14/150	36.02	Winoviridae
v41424	3/3	99.10	Alphaflexiviridae
v41425	5/7	40.28	Microviridae
v41435	5/8	38.52	Microviridae
v41440	7/10	85.99	Microviridae
v41446	15/41	45.19	Aliceevansviridae
v41450	8/39	39.74	Aliceevansviridae
v41463	7/23	31.86	Salasmaviridae
v41471	7/7	90.17	Microviridae
v41472	7/31	34.71	Casjensviridae
v41473	48/57	86.56	Aliceevansviridae
v41477	6/6	76.80	Microviridae
v41478	10/51	41.47	Winoviridae
v41479	12/127	38.81	Aliceevansviridae
v41481	12/200	40.73	Suoliviridae
v41483	13/131	48.15	Aliceevansviridae
v41489	7/7	86.07	Microviridae
v41493	13/75	38.74	Aliceevansviridae
v41494	14/183	39.66	Herelleviridae
v41496	6/7	95.53	Microviridae
v41497	5/18	32.64	Guelinviridae
v41511	10/105	42.10	Steigviridae
v41512	8/37	44.56	Aliceevansviridae
v41514	18/50	60.44	Aliceevansviridae
v41515	50/54	82.07	Aliceevansviridae
v41516	7/19	40.04	Salasmaviridae
v41517	14/166	39.48	Herelleviridae
v41518	15/39	51.62	Aliceevansviridae
v41521	6/7	86.77	Microviridae
v41531	7/18	34.47	Salasmaviridae
v41538	6/9	71.75	Inoviridae
v41548	11/58	39.24	Aliceevansviridae
v41549	38/63	65.09	Aliceevansviridae
v41554	14/75	42.78	Aliceevansviridae
v41555	22/51	52.10	Aliceevansviridae
v41559	10/43	49.37	Drexlerviridae
v41562	4/10	38.70	Microviridae
v41566	19/50	46.31	Aliceevansviridae
v41567	43/57	63.82	Aliceevansviridae
v41581	39/52	92.71	Peduoviridae
v41588	14/75	45.26	Aliceevansviridae
v41589	19/62	47.78	Aliceevansviridae
v41592	15/65	40.85	Aliceevansviridae
v41594	13/80	44.53	Aliceevansviridae
v41595	15/68	42.16	Aliceevansviridae
v41601	50/56	76.93	Aliceevansviridae
v41603	37/56	65.83	Aliceevansviridae
v41604	11/56	44.87	Aliceevansviridae
v41605	11/40	41.55	Aliceevansviridae
v41606	4/20	63.33	Aliceevansviridae
v41608	20/52	48.49	Aliceevansviridae
v41612	14/46	48.32	Aliceevansviridae
v41613	19/61	47.64	Aliceevansviridae
v41621	12/51	39.51	Winoviridae
v41625	43/53	69.29	Peduoviridae
v41639	13/113	39.90	Aliceevansviridae
v41651	10/172	35.65	Herelleviridae
v41655	27/28	84.86	Peduoviridae
v41670	11/175	44.50	Herelleviridae
v41673	14/212	40.08	Herelleviridae
v41681	35/56	61.97	Aliceevansviridae
v41683	22/66	43.85	Aliceevansviridae
v41696	12/60	56.34	Peduoviridae
v41697	11/58	39.58	Aliceevansviridae
v41700	7/8	83.07	Microviridae
v41714	21/283	37.67	Herelleviridae
v41742	10/55	47.37	Aliceevansviridae
v41746	4/6	90.35	Microviridae
v41755	11/106	36.31	Herelleviridae
v41758	7/26	43.61	Drexlerviridae
v41762	11/63	40.96	Aliceevansviridae
v41768	11/133	42.22	Herelleviridae
v41774	13/31	48.95	Aliceevansviridae
v41775	22/68	46.77	Aliceevansviridae
v41786	34/62	64.59	Aliceevansviridae
v41794	10/62	49.62	Drexlerviridae
v41802	14/50	42.18	Autographiviridae
v41803	41/50	91.43	Peduoviridae
v41804	23/226	38.72	Herelleviridae
v41827	4/8	89.03	Microviridae
v41833	19/211	36.54	Herelleviridae
v41834	13/184	40.82	Herelleviridae
v41849	18/185	39.54	Herelleviridae
v41860	10/69	38.69	Aliceevansviridae
v41861	38/58	63.06	Aliceevansviridae
v41862	12/45	40.72	Aliceevansviridae
v41863	20/47	40.53	Aliceevansviridae
v41864	12/59	40.57	Aliceevansviridae
v41879	11/153	41.65	Herelleviridae
v41895	17/205	41.61	Herelleviridae
v41896	10/41	47.50	Aliceevansviridae
v41904	10/64	46.20	Aliceevansviridae
v41905	14/66	35.99	Winoviridae
v41910	11/194	38.90	Herelleviridae
v41911	12/371	36.08	Herelleviridae
v41917	15/116	36.08	Aliceevansviridae
v41924	18/51	63.76	Aliceevansviridae
v41935	11/57	40.80	Aliceevansviridae
v41936	8/39	49.88	Aliceevansviridae
v41937	2/6	56.95	Inoviridae
v41938	24/48	63.11	Aliceevansviridae
v41951	10/60	46.41	Aliceevansviridae
v41952	10/51	42.56	Aliceevansviridae
v41956	8/35	38.62	Aliceevansviridae
v41973	15/204	39.67	Herelleviridae
v41978	17/50	45.18	Aliceevansviridae
v41991	11/55	42.95	Aliceevansviridae
v41995	11/220	39.35	Herelleviridae
v42004	11/44	46.30	Aliceevansviridae
v42011	39/41	90.43	Peduoviridae
v42013	14/70	41.23	Aliceevansviridae
v42014	18/269	42.42	Herelleviridae
v42020	10/78	44.60	Aliceevansviridae
v42031	12/33	47.84	Aliceevansviridae
v42032	11/57	44.57	Aliceevansviridae
v42033	34/38	83.44	Peduoviridae
v42034	13/84	44.05	Aliceevansviridae
v42035	10/62	46.34	Aliceevansviridae
v42046	19/196	40.47	Herelleviridae
v42048	58/68	76.93	Aliceevansviridae
v42050	47/50	92.60	Aliceevansviridae
v42052	12/76	43.23	Aliceevansviridae
v42055	8/31	49.59	Drexlerviridae
v42057	12/202	37.12	Aliceevansviridae
v42059	16/216	38.12	Herelleviridae
v42060	10/80	40.43	Aliceevansviridae
v42061	20/48	47.84	Aliceevansviridae
v42076	6/29	32.42	Casjensviridae
v42078	23/23	90.46	Aliceevansviridae
v42082	13/63	43.48	Aliceevansviridae
v42101	11/318	37.46	Herelleviridae
v42119	5/9	90.24	Microviridae
v42125	18/76	40.32	Aliceevansviridae
v42126	10/65	46.76	Aliceevansviridae
v42128	10/74	41.76	Aliceevansviridae
v42129	18/69	41.63	Aliceevansviridae
v42134	12/64	43.77	Aliceevansviridae
v42145	37/46	82.47	Peduoviridae
v42149	12/62	42.86	Aliceevansviridae
v42154	10/93	43.71	Aliceevansviridae
v42173	7/30	43.41	Aliceevansviridae
v42181	12/102	42.86	Aliceevansviridae
v42193	13/130	48.41	Aliceevansviridae
v42196	27/31	88.61	Peduoviridae
v42203	15/202	43.85	Herelleviridae
v42208	8/10	54.25	Microviridae
v42209	13/158	39.16	Herelleviridae
v42222	6/17	45.38	Aliceevansviridae
v42223	25/247	42.41	Herelleviridae
v42232	16/185	41.38	Herelleviridae
v42242	14/58	45.74	Aliceevansviridae
v42243	4/18	47.30	Aliceevansviridae
v42244	16/65	48.15	Aliceevansviridae
v42245	13/63	43.37	Aliceevansviridae
v42246	14/128	38.72	Herelleviridae
v42247	11/55	39.29	Aliceevansviridae
v42258	20/120	42.12	Aliceevansviridae
v42274	17/56	48.41	Aliceevansviridae
v42286	11/170	39.78	Herelleviridae
v42288	10/206	42.75	Herelleviridae
v42300	14/142	40.52	Herelleviridae
v42301	14/44	47.34	Aliceevansviridae
v42303	11/49	35.76	Winoviridae
v42319	20/290	38.48	Herelleviridae
v42320	36/62	65.47	Aliceevansviridae
v42338	7/9	82.86	Inoviridae
v42349	10/217	37.38	Herelleviridae
v42355	6/9	84.93	Inoviridae
v42367	24/476	37.83	Herelleviridae
v42369	11/148	36.65	Herelleviridae
v42370	16/126	41.41	Herelleviridae
v42372	3/6	46.17	Inoviridae
v42386	11/322	33.63	Herelleviridae
v42412	12/157	45.02	Herelleviridae
v42413	4/14	44.08	Inoviridae
v42426	15/158	40.35	Herelleviridae
v42431	4/14	67.92	Microviridae
v42434	7/8	84.91	Inoviridae
v42442	4/14	46.52	Inoviridae
v42447	3/11	45.07	Inoviridae
v42460	25/270	42.80	Herelleviridae
v42464	17/162	39.55	Herelleviridae
v42482	18/66	42.27	Aliceevansviridae
v42491	9/34	52.50	Aliceevansviridae
v42500	16/231	37.38	Herelleviridae
v42511	1/3	37.30	Mimiviridae
v42512	19/58	45.69	Aliceevansviridae
v42532	11/52	44.18	Suoliviridae
v42534	18/208	41.22	Herelleviridae
v42557	13/60	43.88	Aliceevansviridae
v42568	8/38	38.59	Aliceevansviridae
v42570	10/197	41.93	Herelleviridae
v42573	14/169	35.65	Aliceevansviridae
v42591	10/51	40.37	Aliceevansviridae
v42595	1/5	33.30	Circoviridae
v42597	17/40	62.91	Aliceevansviridae
v42599	7/33	35.63	Peduoviridae
v42600	11/208	37.48	Herelleviridae
v42608	22/320	37.88	Herelleviridae
v42611	4/16	46.95	Aliceevansviridae
v42613	13/74	49.27	Aliceevansviridae
v42618	13/52	39.92	Aliceevansviridae
v42640	4/6	60.12	Microviridae
v42647	10/106	35.43	Aliceevansviridae
v42655	11/180	36.20	Herelleviridae
v42657	14/220	39.10	Herelleviridae
v42660	20/57	46.96	Aliceevansviridae
v42670	12/42	37.74	Aliceevansviridae
v42725	12/69	39.87	Aliceevansviridae
v42733	17/157	43.76	Herelleviridae
v42739	22/33	65.76	Aliceevansviridae
v42741	42/50	96.40	Peduoviridae
v42743	10/57	36.60	Aliceevansviridae
v42774	13/282	38.59	Herelleviridae
v42778	13/211	43.37	Herelleviridae
v42781	50/56	89.27	Aliceevansviridae
v42821	11/69	36.62	Aliceevansviridae
v42831	10/76	40.39	Aliceevansviridae
v42832	6/12	92.83	Microviridae
v42833	15/102	46.84	Aliceevansviridae
v42840	11/166	45.65	Herelleviridae
v42841	10/43	48.04	Aliceevansviridae
v42857	8/36	35.19	Winoviridae
v42861	42/63	60.51	Aliceevansviridae
v42863	13/37	45.65	Aliceevansviridae
v42876	10/97	46.01	Suoliviridae
v42881	21/215	39.53	Herelleviridae
v42890	8/9	85.91	Inoviridae
v42918	41/44	87.79	Peduoviridae
v42920	10/57	46.01	Aliceevansviridae
v42924	48/52	77.10	Aliceevansviridae
v42928	46/50	80.48	Aliceevansviridae
v42933	13/53	45.82	Aliceevansviridae
v42934	11/82	37.13	Aliceevansviridae
v42935	11/184	39.31	Herelleviridae
v42936	12/59	37.30	Aliceevansviridae
v42944	6/27	40.57	Aliceevansviridae
v42959	13/221	43.72	Herelleviridae
v42963	5/25	43.00	Aliceevansviridae
v42969	14/216	41.59	Herelleviridae
v42975	17/367	36.97	Herelleviridae
v42980	20/47	46.09	Aliceevansviridae
v42982	29/32	81.77	Aliceevansviridae
v42984	9/44	39.26	Aliceevansviridae
v42987	17/228	42.89	Herelleviridae
v42993	12/51	36.31	Winoviridae
v43002	13/68	37.70	Aliceevansviridae
v43005	8/10	65.78	Microviridae
v43010	17/159	43.86	Herelleviridae
v43014	16/69	46.97	Aliceevansviridae
v43017	15/215	40.91	Herelleviridae
v43020	14/161	42.46	Herelleviridae
v43024	23/56	51.10	Aliceevansviridae
v43025	10/148	42.53	Aliceevansviridae
v43027	12/67	41.26	Aliceevansviridae
v43028	12/57	45.54	Peduoviridae
v43039	10/193	36.46	Herelleviridae
v43040	13/58	45.95	Aliceevansviridae
v43042	5/22	47.80	Aliceevansviridae
v43044	33/43	90.01	Peduoviridae
v43047	13/128	49.29	Peduoviridae
v43050	11/97	44.89	Aliceevansviridae
v43051	12/270	41.08	Herelleviridae
v43067	13/77	38.15	Aliceevansviridae
v43069	20/212	38.73	Herelleviridae
v43074	8/34	40.86	Aliceevansviridae
v43079	10/88	41.01	Aliceevansviridae
v43084	6/13	47.58	Microviridae
v43092	10/50	48.23	Aliceevansviridae
v43093	10/53	40.00	Aliceevansviridae
v43100	17/40	55.24	Aliceevansviridae
v43109	14/188	39.23	Herelleviridae
v43115	18/88	42.42	Aliceevansviridae
v43121	13/62	38.52	Aliceevansviridae
v43127	12/65	41.54	Aliceevansviridae
v43134	11/35	48.05	Aliceevansviridae
v43137	43/50	93.38	Peduoviridae
v43140	19/58	55.99	Aliceevansviridae
v43155	16/366	33.59	Herelleviridae
v43156	6/10	56.57	Inoviridae
v43163	12/66	40.62	Aliceevansviridae
v43168	10/74	43.27	Aliceevansviridae
v43186	12/55	42.13	Aliceevansviridae
v43188	10/93	38.23	Aliceevansviridae
v43194	9/37	38.53	Anaerodiviridae
v43198	10/73	42.66	Aliceevansviridae
v43201	3/7	34.10	Microviridae
v43203	18/315	44.43	Herelleviridae
v43227	10/131	46.89	Aliceevansviridae
v43232	11/137	30.75	Mimiviridae
v43234	18/399	38.71	Herelleviridae
v43237	10/336	35.77	Herelleviridae
v43246	11/38	38.12	Aliceevansviridae
v43249	26/27	89.45	Peduoviridae
v43253	23/62	48.13	Aliceevansviridae
v43256	12/49	43.23	Aliceevansviridae
v43261	57/62	83.64	Aliceevansviridae
v43266	10/51	36.58	Aliceevansviridae
v43268	25/299	39.54	Herelleviridae
v43273	10/48	50.38	Aliceevansviridae
v43278	10/175	37.67	Herelleviridae
v43280	11/61	39.49	Aliceevansviridae
v43293	23/214	39.84	Herelleviridae
v43295	4/12	35.05	Microviridae
v43298	38/54	59.80	Aliceevansviridae
v43299	36/71	61.33	Aliceevansviridae
v43301	5/16	43.20	Aliceevansviridae
v43302	11/48	36.19	Aliceevansviridae
v43303	14/31	50.06	Aliceevansviridae
v43311	19/245	39.34	Herelleviridae
v43314	11/48	42.83	Aliceevansviridae
v43315	3/8	46.47	Microviridae
v43318	20/23	94.25	Peduoviridae
v43326	6/9	94.10	Inoviridae
v43332	3/13	55.30	Inoviridae
v43335	3/12	44.17	Inoviridae
v43341	13/211	37.69	Herelleviridae
v43343	40/45	96.78	Peduoviridae
v43345	11/51	45.87	Aliceevansviridae
v43362	9/44	41.89	Aliceevansviridae
v43365	32/37	73.83	Peduoviridae
v43370	35/37	75.86	Peduoviridae
v43372	10/39	42.16	Aliceevansviridae
v43380	7/35	36.16	Winoviridae
v43383	9/38	40.16	Aliceevansviridae
v43394	11/64	50.12	Drexlerviridae
v43410	3/11	50.33	Peduoviridae
v43414	16/45	43.73	Autographiviridae
v43416	10/60	52.14	Aliceevansviridae
v43419	7/30	43.83	Aliceevansviridae
v43421	10/38	41.70	Aliceevansviridae
v43422	4/8	57.27	Microviridae
v43429	41/46	86.38	Peduoviridae
v43452	9/38	48.06	Aliceevansviridae
v43455	17/109	41.68	Aliceevansviridae
v43461	17/69	41.61	Aliceevansviridae
v43462	10/46	43.49	Aliceevansviridae
v43480	12/59	44.41	Aliceevansviridae
v43484	18/50	47.33	Aliceevansviridae
v43487	38/50	87.51	Peduoviridae
v43488	10/49	41.38	Aliceevansviridae
v43497	6/7	60.98	Microviridae
v43499	8/39	39.85	Aliceevansviridae
v43506	7/10	77.41	Inoviridae
v43525	29/50	56.10	Peduoviridae
v43533	39/50	76.03	Peduoviridae
v43534	5/10	67.72	Microviridae
v43540	39/46	93.16	Peduoviridae
v43544	10/61	42.18	Winoviridae
v43557	10/54	45.68	Aliceevansviridae
v43558	11/67	40.26	Aliceevansviridae
v43584	34/40	74.04	Peduoviridae
v43594	10/105	45.18	Aliceevansviridae
v43599	10/73	37.61	Aliceevansviridae
v43600	12/178	47.04	Herelleviridae
v43635	35/37	76.74	Peduoviridae
v43637	17/63	43.86	Aliceevansviridae
v43639	16/47	44.81	Aliceevansviridae
v43659	28/54	55.97	Autographiviridae
v43662	11/33	38.48	Drexlerviridae
v43690	7/9	81.54	Inoviridae
v43701	11/86	45.17	Herelleviridae
v43708	12/168	40.15	Herelleviridae
v43730	7/26	39.59	Drexlerviridae
v43738	41/44	94.93	Peduoviridae
v43751	11/52	46.50	Aliceevansviridae
v43763	22/56	59.42	Aliceevansviridae
v43777	28/301	39.60	Herelleviridae
v43779	14/243	42.74	Herelleviridae
v43782	13/91	49.90	Aliceevansviridae
v43786	24/51	51.10	Aliceevansviridae
v43800	10/64	42.59	Aliceevansviridae
v43810	32/63	61.57	Aliceevansviridae
v43811	15/95	42.53	Aliceevansviridae
v43818	20/55	44.63	Autographiviridae
v43822	36/50	84.14	Peduoviridae
v43824	21/41	52.08	Aliceevansviridae
v43834	14/62	36.02	Winoviridae
v43845	2/10	56.55	Inoviridae
v43849	6/9	95.38	Inoviridae
v43861	8/29	46.79	Drexlerviridae
v43863	31/32	93.10	Peduoviridae
v43865	39/43	93.97	Peduoviridae
v43875	11/63	39.70	Aliceevansviridae
v43880	4/9	45.95	Microviridae
v43881	17/229	38.95	Herelleviridae
v43896	14/49	37.87	Winoviridae
v43898	18/24	74.96	Peduoviridae
v43928	33/50	81.78	Peduoviridae
v43929	4/8	39.33	Microviridae
v43949	22/84	45.20	Aliceevansviridae
v43950	18/61	46.22	Aliceevansviridae
v43951	10/54	44.44	Aliceevansviridae
v43958	39/50	98.74	Peduoviridae
v43966	10/52	43.22	Aliceevansviridae
v43974	4/15	42.17	Microviridae
v43998	8/24	99.85	Microviridae
v44005	3/10	56.60	Inoviridae
v44006	21/459	40.08	Herelleviridae
v44091	7/10	95.54	Inoviridae
v44094	2/10	51.50	Inoviridae
v44129	6/12	49.12	Microviridae
v44132	15/126	42.65	Herelleviridae
v44135	4/8	38.95	Microviridae
v44145	5/24	38.82	Aliceevansviridae
v44146	33/48	94.33	Peduoviridae
v44171	16/44	45.60	Autographiviridae
v44175	10/99	48.91	Suoliviridae
v44186	11/54	42.74	Aliceevansviridae
v44196	10/61	34.55	Winoviridae
v44197	5/10	69.54	Microviridae
v44205	11/44	44.31	Winoviridae
v44210	4/10	44.15	Microviridae
v44216	11/48	41.64	Aliceevansviridae
v44225	9/41	42.98	Aliceevansviridae
v44232	35/48	92.02	Peduoviridae
v44235	11/73	42.04	Aliceevansviridae
v44237	4/16	33.27	Guelinviridae
v44242	11/177	35.95	Aliceevansviridae
v44245	10/54	39.41	Aliceevansviridae
v44248	13/57	47.32	Aliceevansviridae
v44264	10/49	35.35	Peduoviridae
v44268	30/43	91.05	Peduoviridae
v44278	11/62	42.24	Drexlerviridae
v44279	10/49	38.94	Aliceevansviridae
v44283	23/275	39.03	Herelleviridae
v44284	38/44	76.99	Peduoviridae
v44288	15/43	42.69	Autographiviridae
v44305	13/50	43.93	Aliceevansviridae
v44307	10/39	32.68	Duneviridae
v44317	13/80	43.85	Aliceevansviridae
v44351	4/12	48.35	Microviridae
v44363	5/17	42.14	Aliceevansviridae
v44404	11/50	40.18	Aliceevansviridae
v44416	7/30	43.04	Aliceevansviridae
v44432	14/93	43.67	Drexlerviridae
v44482	21/232	40.48	Herelleviridae
v44485	6/9	95.30	Microviridae
v44487	3/8	45.47	Microviridae
v44495	10/210	39.93	Herelleviridae
v44521	15/141	43.34	Herelleviridae
v44528	30/34	94.23	Peduoviridae
v44536	11/122	32.55	Duneviridae
v44539	6/12	46.40	Microviridae
v44543	25/314	38.42	Herelleviridae
v44553	12/80	44.05	Aliceevansviridae
v44566	21/138	39.98	Herelleviridae
v44576	7/9	61.83	Microviridae
v44581	10/74	41.41	Aliceevansviridae
v44582	4/7	49.88	Microviridae
v44598	10/51	43.36	Aliceevansviridae
v44608	14/62	44.39	Aliceevansviridae
v44615	4/6	83.15	Microviridae
v44618	39/50	96.03	Peduoviridae
v44656	9/9	91.64	Microviridae
v44671	5/10	48.76	Microviridae
v44675	6/29	58.83	Aliceevansviridae
v44679	18/50	44.73	Autographiviridae
v44689	38/50	97.76	Peduoviridae
v44706	17/204	39.77	Herelleviridae
v44708	26/30	93.44	Peduoviridae
v44713	17/62	47.09	Aliceevansviridae
v44724	14/52	36.56	Winoviridae
v44735	15/50	45.28	Autographiviridae
v44738	6/6	81.45	Microviridae
v44746	11/47	39.94	Aliceevansviridae
v44753	7/24	31.97	Salasmaviridae
v44755	13/57	37.25	Aliceevansviridae
v44760	14/59	36.02	Winoviridae
v44791	8/12	62.90	Microviridae
v44793	10/50	37.95	Winoviridae
v44802	10/50	45.47	Aliceevansviridae
v44836	13/69	42.00	Aliceevansviridae
v44840	10/45	46.78	Aliceevansviridae
v44842	3/11	35.57	Microviridae
v44859	10/50	37.14	Winoviridae
v44860	9/40	43.54	Aliceevansviridae
v44861	7/33	39.49	Aliceevansviridae
v44867	21/288	38.34	Herelleviridae
v44870	10/42	46.25	Aliceevansviridae
v44885	7/31	41.19	Aliceevansviridae
v44887	7/33	44.03	Aliceevansviridae
v44900	14/77	36.02	Winoviridae
v44907	11/79	42.62	Aliceevansviridae
v44912	15/268	39.23	Herelleviridae
v44943	11/39	39.38	Winoviridae
v44950	20/22	91.97	Peduoviridae
v44961	40/43	97.66	Peduoviridae
v44964	11/92	44.03	Aliceevansviridae
v44973	9/33	49.73	Aliceevansviridae
v44990	12/143	41.65	Herelleviridae
v44994	5/10	46.34	Microviridae
v45002	10/58	42.52	Aliceevansviridae
v45007	41/47	78.11	Peduoviridae
v45018	4/4	45.30	Microviridae
v45020	11/50	49.09	Aliceevansviridae
v45021	13/192	38.15	Herelleviridae
v45030	20/228	44.63	Herelleviridae
v45032	9/30	41.39	Aliceevansviridae
v45033	14/109	43.01	Aliceevansviridae
v45037	36/41	91.74	Peduoviridae
v45043	4/5	87.95	Microviridae
v45050	8/40	35.73	Casjensviridae
v45051	25/226	36.63	Herelleviridae
v45059	40/50	94.91	Peduoviridae
v45067	11/64	42.39	Winoviridae
v45076	5/10	49.58	Inoviridae
v45077	7/8	83.90	Inoviridae
v45090	3/12	48.07	Inoviridae
